2201
idno,freehms,gincdif,lrscale,impcntr,euftf,group,cluster_exclusion
37719,1,-0,-0.19999999999999996,0.33333333333333337,0.3999999999999999,4,FALSE
37759,1,1,0,0.33333333333333337,0,2,FALSE
37780,0.5,0.5,0.6000000000000001,1,0.6000000000000001,6,FALSE
37825,1,-0,0.6000000000000001,-0.33333333333333326,-0.4,1,FALSE
37826,0.5,0.5,0,-0.33333333333333326,0.3999999999999999,6,FALSE
37846,0.5,0.5,0,-0.33333333333333326,0.8,3,FALSE
37881,1,1,-0.6,1,0.8,5,FALSE
37909,1,1,-0.4,1,1,5,FALSE
37938,0.5,0.5,0,0.33333333333333337,0.19999999999999996,2,FALSE
37951,0.5,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
37989,1,0.5,-0.4,-0.33333333333333326,0,6,FALSE
38078,0.5,0.5,0,-1,0,6,FALSE
38084,1,0.5,0,0.33333333333333337,1,3,FALSE
38134,0.5,0.5,0,-0.33333333333333326,-0.4,4,FALSE
38144,0.5,0.5,-0.4,0.33333333333333337,0,2,FALSE
38252,0.5,1,0,0.33333333333333337,0,2,FALSE
38255,0.5,1,-0.4,-1,-1,2,FALSE
38266,-1,-0.5,0,-0.33333333333333326,0.6000000000000001,2,FALSE
38286,0.5,-0,-0.19999999999999996,0.33333333333333337,0.8,1,FALSE
38299,0.5,0.5,-0.4,0.33333333333333337,1,3,FALSE
38320,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,3,FALSE
38326,0.5,-0.5,0,1,0.3999999999999999,1,FALSE
38332,-0,-0,-0.6,-0.33333333333333326,0,6,FALSE
38342,-0,1,-1,0.33333333333333337,-1,4,FALSE
38394,0.5,0.5,0,0.33333333333333337,-1,2,FALSE
38400,0.5,-0,-0.4,0.33333333333333337,-0.6,2,FALSE
38404,-0,1,-0.4,-0.33333333333333326,-0.4,2,FALSE
38470,0.5,0.5,0,0.33333333333333337,0,2,FALSE
38486,1,-1,0,-0.33333333333333326,0.19999999999999996,4,FALSE
38495,0.5,0.5,0,0.33333333333333337,-1,2,FALSE
38547,1,0.5,0,0.33333333333333337,0,2,FALSE
38582,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.3999999999999999,5,FALSE
38689,1,0.5,-0.19999999999999996,1,0,2,FALSE
38707,0.5,-0.5,0.6000000000000001,0.33333333333333337,0.6000000000000001,2,FALSE
38739,1,1,0,0.33333333333333337,1,6,FALSE
38766,1,1,-1,1,1,5,FALSE
38796,1,0.5,0.19999999999999996,0.33333333333333337,1,3,FALSE
38811,1,0.5,0.19999999999999996,0.33333333333333337,1,3,FALSE
38816,1,0.5,-1,1,-0.4,2,FALSE
38851,1,0.5,-0.8,1,0.6000000000000001,1,FALSE
38889,1,1,-0.4,1,1,5,FALSE
39016,0.5,0.5,-1,1,0.19999999999999996,2,FALSE
39047,0.5,0.5,-0.4,1,0.3999999999999999,2,FALSE
39135,1,0.5,-0.6,0.33333333333333337,0.8,6,FALSE
39265,0.5,-0,0.3999999999999999,0.33333333333333337,0.3999999999999999,4,FALSE
39272,1,0.5,0,0.33333333333333337,1,3,FALSE
39288,1,0.5,-0.4,1,1,1,FALSE
39325,1,0.5,-0.19999999999999996,1,0,2,FALSE
39334,1,0.5,-0.4,0.33333333333333337,0.19999999999999996,2,FALSE
39383,0.5,1,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
39390,0.5,0.5,0,0.33333333333333337,0.19999999999999996,2,FALSE
39403,0.5,1,0,-0.33333333333333326,0.19999999999999996,6,FALSE
39502,1,0.5,0,1,0,2,FALSE
39532,1,0.5,0,0.33333333333333337,-0.6,2,FALSE
39582,0.5,1,0,-1,0,2,FALSE
39592,0.5,0.5,-0.6,1,0.6000000000000001,1,FALSE
39626,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,3,FALSE
39670,0.5,1,-0.19999999999999996,0.33333333333333337,0.6000000000000001,3,FALSE
39679,1,-0.5,0.19999999999999996,-1,-1,2,FALSE
39703,-0,1,0.6000000000000001,0.33333333333333337,0.3999999999999999,1,FALSE
39746,1,-0,-0.4,0.33333333333333337,0.8,4,FALSE
39807,1,1,-0.4,1,-0.19999999999999996,2,FALSE
39833,0.5,0.5,0,-0.33333333333333326,0.19999999999999996,6,FALSE
39866,-0,0.5,0,0.33333333333333337,1,3,FALSE
39947,0.5,1,0.6000000000000001,-0.33333333333333326,0.6000000000000001,1,FALSE
39996,1,-0,0,0.33333333333333337,-0.19999999999999996,4,FALSE
40047,1,1,0.19999999999999996,-0.33333333333333326,-0.19999999999999996,2,FALSE
40117,0.5,-0.5,0.3999999999999999,0.33333333333333337,-0.4,4,FALSE
40163,1,1,-0.6,0.33333333333333337,-0.4,2,FALSE
40204,1,1,-0.8,1,1,5,FALSE
40217,0.5,0.5,0.6000000000000001,-0.33333333333333326,0.8,2,FALSE
40228,1,-0,0,1,0.6000000000000001,1,FALSE
40235,1,1,0,1,1,5,FALSE
40302,-0.5,0.5,-0.19999999999999996,0.33333333333333337,-0.19999999999999996,4,FALSE
40392,1,0.5,-0.4,0.33333333333333337,0.3999999999999999,6,FALSE
40456,-0.5,0.5,-0.4,1,0.6000000000000001,4,FALSE
40500,0.5,0.5,0,-0.33333333333333326,-0.6,4,FALSE
40506,0.5,0.5,-1,1,0.19999999999999996,2,FALSE
40517,1,0.5,0,0.33333333333333337,0,2,FALSE
40549,1,1,0.19999999999999996,-0.33333333333333326,0.6000000000000001,6,FALSE
40562,1,0.5,-0.19999999999999996,1,1,1,FALSE
40644,0.5,-0,0,1,0,1,FALSE
40645,-0.5,-0.5,0.3999999999999999,-0.33333333333333326,-0.6,3,FALSE
40661,1,1,-1,0.33333333333333337,1,6,FALSE
40702,1,1,-0.19999999999999996,0.33333333333333337,0.19999999999999996,2,FALSE
40739,0.5,-0,0,0.33333333333333337,1,4,FALSE
40773,0.5,-0,0.3999999999999999,-0.33333333333333326,-0.8,4,FALSE
40831,1,0.5,0,0.33333333333333337,0,2,FALSE
40840,1,-0,0,1,0.3999999999999999,1,FALSE
40845,0.5,0.5,-0.8,-0.33333333333333326,0.19999999999999996,6,FALSE
40853,1,1,-0.4,1,0.6000000000000001,5,FALSE
40856,1,0.5,-0.4,1,1,1,FALSE
40898,1,1,-0.6,0.33333333333333337,1,6,FALSE
40962,1,-0,-0.19999999999999996,1,0,2,FALSE
41079,0.5,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
41095,-0.5,1,-0.19999999999999996,0.33333333333333337,0.8,4,FALSE
41100,0.5,-0,0,-0.33333333333333326,1,3,FALSE
41161,0.5,0.5,0,0.33333333333333337,0.3999999999999999,6,FALSE
41167,0.5,0.5,0,0.33333333333333337,-0.19999999999999996,2,FALSE
41194,0.5,1,-0.4,0.33333333333333337,0.3999999999999999,6,FALSE
41204,0.5,-0,0,0.33333333333333337,0.8,4,FALSE
41216,1,-0,0.19999999999999996,0.33333333333333337,1,4,FALSE
41301,1,1,-1,1,0.6000000000000001,5,FALSE
41321,1,1,1,0.33333333333333337,0,2,FALSE
41325,0.5,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
41410,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,3,FALSE
41411,1,-0.5,0,1,0,4,FALSE
41416,-0.5,0.5,0,-0.33333333333333326,-0.19999999999999996,1,FALSE
41486,0.5,-0,-0.6,1,0.8,1,FALSE
41518,0.5,-0,0,-0.33333333333333326,0.19999999999999996,4,FALSE
41528,0.5,-0,0.19999999999999996,-1,-0.19999999999999996,1,FALSE
41531,0.5,-1,0.6000000000000001,-0.33333333333333326,-0.6,3,FALSE
41544,1,0.5,-1,1,0.3999999999999999,2,FALSE
41550,0.5,-0,-0.6,-1,-0.19999999999999996,6,FALSE
41598,1,1,-0.6,0.33333333333333337,1,6,FALSE
41641,1,0.5,0.3999999999999999,-0.33333333333333326,0.6000000000000001,4,FALSE
41651,1,-0,-0.19999999999999996,-0.33333333333333326,-0.19999999999999996,2,FALSE
41775,1,0.5,0,1,1,1,FALSE
41793,0.5,1,-0.19999999999999996,-0.33333333333333326,0.8,4,FALSE
41807,1,0.5,-0.19999999999999996,0.33333333333333337,0.8,3,FALSE
41908,0.5,-0.5,0,-0.33333333333333326,0.19999999999999996,4,FALSE
41930,1,0.5,0,0.33333333333333337,-1,2,FALSE
42087,1,0.5,-0.19999999999999996,1,0.6000000000000001,1,FALSE
42098,1,-0.5,0,0.33333333333333337,1,4,FALSE
42105,1,1,-0.6,0.33333333333333337,1,6,FALSE
42176,0.5,-0.5,0,1,0.8,1,FALSE
42235,0.5,0.5,0,0.33333333333333337,0.19999999999999996,2,FALSE
42256,0.5,0.5,0.3999999999999999,0.33333333333333337,0.6000000000000001,3,FALSE
42304,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
42321,1,1,-0.4,1,1,5,FALSE
42325,-0,0.5,0,0.33333333333333337,0.3999999999999999,4,FALSE
42326,1,1,-0.4,1,-0.19999999999999996,2,FALSE
42351,1,0.5,0.3999999999999999,0.33333333333333337,0.6000000000000001,3,FALSE
42384,0.5,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
42406,1,1,-1,1,1,5,FALSE
42419,1,1,-0.6,0.33333333333333337,0.8,6,FALSE
42444,0.5,0.5,-0.8,0.33333333333333337,0.19999999999999996,5,FALSE
42450,1,-0,0,-0.33333333333333326,0,4,FALSE
42452,1,0.5,0.19999999999999996,0.33333333333333337,0.8,3,FALSE
42459,0.5,0.5,0.6000000000000001,-0.33333333333333326,-0.6,1,FALSE
42496,1,-0,-0.19999999999999996,1,1,1,FALSE
42521,0.5,-0.5,0,-0.33333333333333326,0.8,4,FALSE
42536,1,1,0,0.33333333333333337,0,2,FALSE
42546,0.5,1,0,-0.33333333333333326,0,6,FALSE
42582,0.5,0.5,0.19999999999999996,0.33333333333333337,0,2,FALSE
42615,0.5,0.5,0,-0.33333333333333326,1,3,FALSE
42619,1,1,-0.4,0.33333333333333337,-0.19999999999999996,2,FALSE
42621,0.5,0.5,0,0.33333333333333337,1,3,FALSE
42636,-0,0.5,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,4,FALSE
42647,0.5,-0,0,0.33333333333333337,0.6000000000000001,4,FALSE
42704,-0,0.5,0,0.33333333333333337,0.8,3,FALSE
42716,0.5,1,0.6000000000000001,-0.33333333333333326,0.6000000000000001,1,FALSE
42778,1,0.5,-0.4,0.33333333333333337,0.3999999999999999,6,FALSE
42797,0.5,1,0,-1,-1,2,FALSE
42798,1,0.5,-0.4,1,0.19999999999999996,2,FALSE
42831,1,1,-0.19999999999999996,0.33333333333333337,0.6000000000000001,6,FALSE
42851,-0,1,-0.19999999999999996,0.33333333333333337,0,4,FALSE
42871,0.5,-0,0,1,-1,4,FALSE
42882,1,-0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,4,FALSE
42889,0.5,1,-0.19999999999999996,-0.33333333333333326,1,4,FALSE
42919,-0,0.5,0.19999999999999996,0.33333333333333337,0,4,FALSE
42924,1,1,-0.4,1,0.19999999999999996,2,FALSE
42933,0.5,0.5,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,6,FALSE
42990,1,1,-0.4,0.33333333333333337,0.8,6,FALSE
43029,1,0.5,-1,1,-0.4,2,FALSE
43045,1,-0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,4,FALSE
43060,0.5,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
43115,0.5,-0,0.19999999999999996,0.33333333333333337,-0.4,4,FALSE
43173,-0.5,-0.5,-1,1,-0.6,2,FALSE
43260,1,1,0,0.33333333333333337,-0.19999999999999996,2,FALSE
43327,0.5,0.5,-0.19999999999999996,-0.33333333333333326,-0.19999999999999996,6,FALSE
43374,0.5,-1,0,-1,-0.8,4,FALSE
43381,0.5,0.5,0,0.33333333333333337,0,2,FALSE
43477,1,0.5,0,-0.33333333333333326,-1,4,FALSE
43529,0.5,-0,0.19999999999999996,0.33333333333333337,0,4,FALSE
43558,0.5,1,0,0.33333333333333337,0,2,FALSE
43614,-0,1,0,0.33333333333333337,0,4,FALSE
43691,0.5,-0.5,-0.6,0.33333333333333337,0.19999999999999996,1,FALSE
43761,0.5,1,1,-1,-1,1,FALSE
43817,0.5,0.5,-1,0.33333333333333337,0.3999999999999999,5,FALSE
43819,1,1,0.3999999999999999,0.33333333333333337,-0.19999999999999996,2,FALSE
43820,0.5,-0,0.6000000000000001,0.33333333333333337,0.8,2,FALSE
43864,0.5,0.5,0.19999999999999996,-0.33333333333333326,0,2,FALSE
43878,0.5,-0,-0.6,0.33333333333333337,0.3999999999999999,1,FALSE
43892,0.5,-0,0,0.33333333333333337,0.6000000000000001,4,FALSE
43895,0.5,0.5,0,1,0.3999999999999999,2,FALSE
43935,-0,0.5,0,0.33333333333333337,0.19999999999999996,4,FALSE
43962,0.5,1,0,0.33333333333333337,-0.19999999999999996,2,FALSE
43973,0.5,0.5,0,1,0.6000000000000001,1,FALSE
44037,0.5,0.5,0,-0.33333333333333326,-0.19999999999999996,2,FALSE
44057,0.5,1,-0.4,0.33333333333333337,0,2,FALSE
44080,0.5,0.5,-0.4,-1,0,6,FALSE
44085,-1,1,0,0.33333333333333337,1,4,FALSE
44117,0.5,-0,0.6000000000000001,-0.33333333333333326,-0.4,3,FALSE
44125,1,-0.5,-0.19999999999999996,0.33333333333333337,0.8,4,FALSE
44134,-1,-0,0,-0.33333333333333326,1,2,FALSE
44142,1,-0,-0.4,0.33333333333333337,1,3,FALSE
44166,-0.5,0.5,0,-0.33333333333333326,0.6000000000000001,4,FALSE
44216,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
44223,1,-0,0,0.33333333333333337,0,4,FALSE
44259,1,1,0.19999999999999996,0.33333333333333337,0,2,FALSE
44331,1,-0.5,0.19999999999999996,-0.33333333333333326,-0.19999999999999996,4,FALSE
44471,1,1,-0.19999999999999996,1,0.6000000000000001,2,FALSE
44499,-0,-0,0,0.33333333333333337,-0.6,3,FALSE
44505,1,0.5,-1,0.33333333333333337,1,6,FALSE
44513,0.5,0.5,-0.19999999999999996,-0.33333333333333326,-0.19999999999999996,6,FALSE
44534,1,0.5,-0.19999999999999996,0.33333333333333337,-0.4,2,FALSE
44536,1,1,-0.19999999999999996,0.33333333333333337,-0.19999999999999996,2,FALSE
44541,-0,1,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,4,FALSE
44559,1,0.5,0,0.33333333333333337,-0.19999999999999996,2,FALSE
44606,0.5,1,-0.6,0.33333333333333337,0.3999999999999999,6,FALSE
44613,1,1,-0.4,1,0.8,5,FALSE
44634,0.5,-0.5,0.19999999999999996,1,0.3999999999999999,1,FALSE
44669,1,0.5,-0.4,1,0.8,1,FALSE
44684,0.5,0.5,0.6000000000000001,-0.33333333333333326,-0.8,1,FALSE
44692,1,1,0.3999999999999999,-0.33333333333333326,0.6000000000000001,6,FALSE
44790,1,1,0.3999999999999999,0.33333333333333337,-0.8,2,FALSE
44807,0.5,0.5,0.19999999999999996,0.33333333333333337,0,2,FALSE
44813,1,1,0,0.33333333333333337,0.19999999999999996,2,FALSE
44834,-0,-1,0,-0.33333333333333326,-0.6,4,FALSE
44835,0.5,0.5,-0.6,0.33333333333333337,1,3,FALSE
44853,1,-0.5,-0.6,-0.33333333333333326,-1,2,FALSE
44936,1,-0,-0.6,-0.33333333333333326,0.3999999999999999,3,FALSE
44969,1,0.5,-0.4,0.33333333333333337,0.19999999999999996,2,FALSE
44991,1,0.5,0.19999999999999996,0.33333333333333337,-0.19999999999999996,2,FALSE
44999,1,1,-0.19999999999999996,0.33333333333333337,-0.19999999999999996,2,FALSE
45006,1,-0.5,0,0.33333333333333337,0.3999999999999999,4,FALSE
45029,1,1,-0.6,-0.33333333333333326,0.8,6,FALSE
45038,-0,-0.5,0,0.33333333333333337,0,1,FALSE
45040,0.5,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
45056,1,0.5,0,-0.33333333333333326,0.3999999999999999,6,FALSE
45099,0.5,0.5,-0.4,-0.33333333333333326,0.6000000000000001,3,FALSE
45180,0.5,1,-1,-0.33333333333333326,0.19999999999999996,6,FALSE
45229,1,-0.5,-0.19999999999999996,0.33333333333333337,1,4,FALSE
45325,-0,0.5,0,-0.33333333333333326,-0.8,4,FALSE
45354,0.5,1,-1,1,0.6000000000000001,4,FALSE
45411,-0,0.5,0,-0.33333333333333326,0,1,FALSE
45428,1,0.5,-0.19999999999999996,0.33333333333333337,0,2,FALSE
45439,1,0.5,0,0.33333333333333337,1,3,FALSE
45447,0.5,1,-0.4,0.33333333333333337,-1,2,FALSE
45471,1,1,-0.19999999999999996,0.33333333333333337,0.8,6,FALSE
45491,0.5,1,0,1,0,2,FALSE
45520,1,0.5,-0.6,0.33333333333333337,0.3999999999999999,6,FALSE
45536,0.5,0.5,0.19999999999999996,1,0.6000000000000001,1,FALSE
45537,0.5,0.5,0,-0.33333333333333326,-0.4,4,FALSE
45545,-1,1,0,-0.33333333333333326,-0.4,4,FALSE
45585,1,1,0.3999999999999999,-1,0,1,FALSE
45612,0.5,0.5,-0.6,1,0,2,FALSE
45630,1,1,0,-0.33333333333333326,-1,4,FALSE
45687,1,1,-0.4,1,0.3999999999999999,2,FALSE
45703,1,1,0,0.33333333333333337,1,6,FALSE
45761,1,0.5,-0.4,0.33333333333333337,0,2,FALSE
45797,0.5,0.5,0,-1,-0.4,2,FALSE
45813,0.5,0.5,0,-0.33333333333333326,-0.6,4,FALSE
45817,1,1,-0.8,-1,0.8,6,FALSE
45820,0.5,-0.5,-1,0.33333333333333337,0.6000000000000001,1,FALSE
45936,1,-0,0.19999999999999996,0.33333333333333337,0,4,FALSE
46041,-0.5,-0,0.3999999999999999,-0.33333333333333326,-0.6,3,FALSE
46119,1,0.5,0,1,0.6000000000000001,1,FALSE
46208,1,1,-0.4,1,0.3999999999999999,2,FALSE
46263,0.5,0.5,0.3999999999999999,0.33333333333333337,0.3999999999999999,6,FALSE
46276,1,1,-0.6,0.33333333333333337,0.6000000000000001,6,FALSE
46305,1,0.5,-0.19999999999999996,-0.33333333333333326,0.8,3,FALSE
46351,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,3,FALSE
46353,0.5,0.5,0.3999999999999999,0.33333333333333337,0,2,FALSE
46370,1,1,0,-0.33333333333333326,0.3999999999999999,6,FALSE
46408,1,0.5,-0.6,0.33333333333333337,0.19999999999999996,2,FALSE
46436,1,0.5,-0.4,0.33333333333333337,0.3999999999999999,6,FALSE
46457,1,-0.5,-0.6,-0.33333333333333326,1,3,FALSE
46522,0.5,0.5,-0.19999999999999996,1,0.8,1,FALSE
46561,0.5,0.5,0.19999999999999996,-0.33333333333333326,0.6000000000000001,3,FALSE
46644,-0,0.5,-0.19999999999999996,0.33333333333333337,-0.19999999999999996,4,FALSE
46650,1,1,0.3999999999999999,-0.33333333333333326,0,2,FALSE
46658,-0.5,-0.5,-0.6,1,0.8,1,FALSE
46718,1,0.5,0,0.33333333333333337,-0.19999999999999996,2,FALSE
46737,1,1,-1,-1,1,6,FALSE
46752,1,1,0,0.33333333333333337,1,6,FALSE
46784,0.5,0.5,-0.8,0.33333333333333337,0,2,FALSE
46842,1,1,-0.6,-0.33333333333333326,-0.19999999999999996,6,FALSE
46859,1,1,-0.4,1,1,5,FALSE
46898,-0.5,0.5,-0.19999999999999996,0.33333333333333337,0,4,FALSE
46902,0.5,-0,0,-0.33333333333333326,-0.4,2,FALSE
46911,-1,-0,0,-0.33333333333333326,0,4,FALSE
46919,0.5,0.5,0.19999999999999996,-0.33333333333333326,-0.4,4,FALSE
46921,0.5,-0,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,3,FALSE
46941,1,0.5,-0.6,0.33333333333333337,0.8,6,FALSE
47005,0.5,-0.5,-0.19999999999999996,1,0.8,1,FALSE
47026,0.5,-0.5,-0.6,0.33333333333333337,0.6000000000000001,1,FALSE
47116,1,0.5,0,-0.33333333333333326,0.8,4,FALSE
47140,-0,0.5,1,-1,-1,1,FALSE
47141,-0,0.5,0,1,0.3999999999999999,4,FALSE
47150,1,0.5,0,1,0.6000000000000001,1,FALSE
47151,1,1,-0.4,0.33333333333333337,0.3999999999999999,6,FALSE
47177,1,0.5,0,-0.33333333333333326,0,6,FALSE
47183,-1,0.5,0,1,0,4,FALSE
47235,1,-0.5,0,-0.33333333333333326,-1,3,FALSE
47265,1,1,0,0.33333333333333337,-0.4,2,FALSE
47281,1,-0.5,0.3999999999999999,-0.33333333333333326,-0.19999999999999996,4,FALSE
47302,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,3,FALSE
47328,0.5,0.5,0,-0.33333333333333326,-0.19999999999999996,2,FALSE
47344,1,1,-0.4,1,1,5,FALSE
47432,0.5,1,-0.4,0.33333333333333337,0.3999999999999999,6,FALSE
47487,0.5,-0.5,0.3999999999999999,0.33333333333333337,0.3999999999999999,4,FALSE
47502,1,-0,-0.19999999999999996,-0.33333333333333326,1,3,FALSE
47562,1,0.5,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,6,FALSE
47613,1,1,0,-0.33333333333333326,0,6,FALSE
47633,1,-0,0.19999999999999996,0.33333333333333337,-0.19999999999999996,4,FALSE
47651,0.5,0.5,0,0.33333333333333337,0,2,FALSE
47694,0.5,-0,0.6000000000000001,0.33333333333333337,0.19999999999999996,3,FALSE
47697,1,0.5,-0.6,1,-0.4,2,FALSE
47759,1,-0,0,-0.33333333333333326,-0.6,2,FALSE
47847,-0,0.5,-0.6,1,0.6000000000000001,1,FALSE
47858,1,1,0,-0.33333333333333326,-0.4,4,FALSE
47947,1,0.5,-0.6,0.33333333333333337,1,6,FALSE
47959,-0,1,0.19999999999999996,-0.33333333333333326,0.6000000000000001,4,FALSE
48021,1,-0,-0.4,1,0.6000000000000001,1,FALSE
48028,1,1,0,1,1,5,FALSE
48029,1,1,0,0.33333333333333337,1,6,FALSE
48060,0.5,-0,-0.8,-0.33333333333333326,1,3,FALSE
48062,0.5,-0.5,0,0.33333333333333337,0.6000000000000001,4,FALSE
48077,1,0.5,0.3999999999999999,0.33333333333333337,0.6000000000000001,3,FALSE
48083,0.5,0.5,-0.6,0.33333333333333337,-0.6,2,FALSE
48138,1,0.5,0,1,1,1,FALSE
48153,0.5,-0.5,0,0.33333333333333337,0.3999999999999999,4,FALSE
48171,1,1,-0.6,0.33333333333333337,0.19999999999999996,2,FALSE
48180,1,-0,0,0.33333333333333337,1,4,FALSE
48204,0.5,-0.5,0,1,0.6000000000000001,1,FALSE
48219,-0,0.5,-0.19999999999999996,-1,1,3,FALSE
48229,0.5,0.5,0.3999999999999999,0.33333333333333337,-0.19999999999999996,2,FALSE
48269,0.5,-0,0,0.33333333333333337,0.6000000000000001,4,FALSE
48334,1,1,0,-0.33333333333333326,-0.19999999999999996,2,FALSE
48364,1,0.5,-0.4,1,0.6000000000000001,1,FALSE
48428,0.5,0.5,0,-1,-1,2,FALSE
48431,1,-0,-0.4,0.33333333333333337,0.8,4,FALSE
48458,0.5,1,0,-1,0.6000000000000001,4,FALSE
48533,1,-0,-0.4,0.33333333333333337,0.3999999999999999,1,FALSE
48557,1,0.5,0,-0.33333333333333326,0,6,FALSE
48565,0.5,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
48581,1,1,0,-0.33333333333333326,0,6,FALSE
48638,0.5,-0.5,0.19999999999999996,1,0.19999999999999996,1,FALSE
48644,1,1,-1,0.33333333333333337,-0.4,2,FALSE
48865,1,1,-0.19999999999999996,1,0.6000000000000001,2,FALSE
48898,1,1,-0.19999999999999996,-0.33333333333333326,1,6,FALSE
48964,0.5,0.5,-0.8,0.33333333333333337,0.19999999999999996,5,FALSE
48971,0.5,1,0.19999999999999996,0.33333333333333337,0,2,FALSE
48997,0.5,-0,-0.6,-0.33333333333333326,-0.19999999999999996,6,FALSE
48999,1,0.5,-0.19999999999999996,1,0.6000000000000001,1,FALSE
49101,0.5,-0,0,0.33333333333333337,-0.19999999999999996,4,FALSE
49109,0.5,-0,0,0.33333333333333337,0.19999999999999996,1,FALSE
49136,1,-0.5,-0.4,1,0.6000000000000001,1,FALSE
49145,0.5,-0.5,0,1,0,1,FALSE
49146,1,1,0,-0.33333333333333326,0.19999999999999996,6,FALSE
49163,0.5,-0,0,-0.33333333333333326,0,6,FALSE
49173,1,-1,0.19999999999999996,0.33333333333333337,1,4,FALSE
49206,0.5,0.5,-0.19999999999999996,0.33333333333333337,-0.6,2,FALSE
49258,0.5,-0,-0.19999999999999996,0.33333333333333337,0.3999999999999999,1,FALSE
49275,0.5,0.5,0,0.33333333333333337,0,2,FALSE
49307,-0.5,0.5,1,0.33333333333333337,0.8,2,FALSE
49309,0.5,-0,-0.6,0.33333333333333337,0.3999999999999999,1,FALSE
49410,1,-0.5,-0.19999999999999996,0.33333333333333337,1,4,FALSE
49417,1,0.5,0,-0.33333333333333326,0.6000000000000001,3,FALSE
49529,1,0.5,0,-0.33333333333333326,0,6,FALSE
49554,0.5,1,0,-0.33333333333333326,1,3,FALSE
49580,0.5,0.5,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,6,FALSE
49583,1,0.5,0,1,1,1,FALSE
49693,1,0.5,-0.19999999999999996,-0.33333333333333326,0.6000000000000001,3,FALSE
49708,-0,0.5,0.19999999999999996,0.33333333333333337,-0.4,4,FALSE
49712,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
49731,1,1,-0.6,0.33333333333333337,0,2,FALSE
49751,0.5,0.5,-0.6,0.33333333333333337,0,2,FALSE
49754,0.5,-0,-0.19999999999999996,0.33333333333333337,-0.4,2,FALSE
49831,1,1,0,-0.33333333333333326,0.19999999999999996,6,FALSE
49844,0.5,-0.5,0.19999999999999996,-0.33333333333333326,1,4,FALSE
49856,1,1,-0.6,1,0.6000000000000001,5,FALSE
49909,0.5,0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,6,FALSE
49920,1,1,-0.4,0.33333333333333337,1,6,FALSE
49921,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
49953,0.5,-0,0.19999999999999996,-0.33333333333333326,-1,4,FALSE
49961,0.5,1,0,0.33333333333333337,0.3999999999999999,6,FALSE
49975,-0,-0,0.19999999999999996,0.33333333333333337,0,6,FALSE
50019,1,-0,-0.6,1,0,2,FALSE
50066,-0,-0,-1,1,0.3999999999999999,1,FALSE
50086,1,0.5,-0.4,1,1,1,FALSE
50186,1,1,0,-0.33333333333333326,-0.19999999999999996,2,FALSE
50228,1,0.5,-0.4,-0.33333333333333326,-0.19999999999999996,6,FALSE
50276,-0,0.5,0,0.33333333333333337,-0.8,4,FALSE
50291,1,0.5,0.3999999999999999,-1,0.8,3,FALSE
50344,-1,0.5,-0.4,1,0.3999999999999999,4,FALSE
50346,1,0.5,0,0.33333333333333337,0.3999999999999999,6,FALSE
50388,1,0.5,0,1,0,2,FALSE
50411,-0,0.5,0,0.33333333333333337,0,4,FALSE
50460,1,1,-0.8,1,-0.19999999999999996,2,FALSE
50602,0.5,-0,0.19999999999999996,-1,0.19999999999999996,4,FALSE
50611,1,1,-0.4,-0.33333333333333326,0.6000000000000001,6,FALSE
50649,0.5,0.5,0.6000000000000001,0.33333333333333337,0.19999999999999996,3,FALSE
50688,0.5,0.5,0,0.33333333333333337,0,2,FALSE
50692,0.5,0.5,0,1,0.8,1,FALSE
50693,-0,-0,0,-0.33333333333333326,0,1,FALSE
50721,1,1,-0.19999999999999996,0.33333333333333337,1,6,FALSE
50724,1,1,0,0.33333333333333337,1,6,FALSE
50769,0.5,0.5,0,-0.33333333333333326,0.3999999999999999,6,FALSE
50803,1,1,-0.4,1,1,5,FALSE
